,startdate,enddate,status,ipaddress,progress,duration_in_seconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,id,captcha,donate_3,donate_6,att_cause_1,att_cause_2,att_cause_3,att_brand_1,att_brand_2,att_brand_3,pur,sbc_4,sbc_5,sbc_6,sbc_7,sbc_8,sbc_9,sbc_10,manip,know2,know,colin,hrc_fam,explain,age,gen,polid_1,polid_2,polid_3,polit,polit_4_text,sbcavg,att_cause
188,9/4/18 16:54,9/4/18 16:58,0,73.15.180.81,100,243,1,9/4/18 16:58,R_2ANfMaTg6bWlS8B,NA,NA,NA,NA,37.99119568,-121.8097992,anonymous,EN,A1PUIGT83JOHH6,qGphJD,0,10,2,1,1,4,4,4,4,29,48,8,1,1,1,51,The ex49er quarterback has a deal and a new nike layout,1,1,1,4,The generals public understanding of radical groups and the impact on commercial products.,50,1,4,4,4,2,,19.85714286,1.333333333
189,9/4/18 16:54,9/4/18 16:58,0,73.55.188.135,100,243,1,9/4/18 16:58,R_ZyK6cRpseDNDWgx,NA,NA,NA,NA,29.74490356,-95.73110199,anonymous,EN,A98QFUWNFJUS3,qGphJD,10,0,7,7,7,7,7,7,7,68,63,66,47,80,70,67,They are using Colin Kaepernick cor an ad,1,1,1,6,Feelings toward black lives matter,30,2,1,1,1,3,,65.85714286,7
190,9/4/18 16:54,9/4/18 16:58,0,68.179.187.224,100,271,1,9/4/18 16:58,R_3PMDP7y1olX56NQ,NA,NA,NA,NA,37.95680237,-87.35150146,anonymous,EN,A44HGMXWYWCIG,qGphJD,0,10,1,1,1,6,6,6,6,71,60,72,59,48,68,74,No,0,0,1,6,Racism,30,2,6,6,6,1,,64.57142857,1
191,9/4/18 16:54,9/4/18 16:58,0,76.181.168.205,100,254,1,9/4/18 16:58,R_37SLVABSwNu5pCN,NA,NA,NA,NA,39.59289551,-82.8911972,anonymous,EN,A3E2ES5KH0RKBZ,qGphJD,0,10,2,2,4,1,1,1,1,0,0,0,0,0,0,0,The hiring of Colin Kapernick as a spokesman,1,1,1,6,Spot checking the reactions to Nike's new marketing campaign.   Alienating half of your market has consequences.,47,1,4,3,5,2,,0,2.666666667
192,9/4/18 16:56,9/4/18 16:59,0,190.79.125.57,100,153,1,9/4/18 16:59,R_1RpyhnIrtPI1NXX,NA,NA,NA,NA,9.216705322,-66,anonymous,EN,A3AN9828C2VIDG,qGphJD,2,8,6,6,6,6,6,6,6,84,83,81,79,76,77,85,none,0,0,1,4,i dont have idea,36,1,3,3,3,3,,80.71428571,6
193,9/4/18 16:55,9/4/18 16:59,0,67.212.122.113,100,223,1,9/4/18 16:59,R_3JwuCNXOGAyveU5,NA,NA,NA,NA,42.51739502,-92.51689911,anonymous,EN,A2HQV13BHPG8Q5,qGphJD,9,1,6,5,6,6,5,6,5,64,58,72,74,68,64,74,kapernick endorssed,1,1,1,6,to see opinions on nikes new endorsed person,34,1,4,3,5,2,,67.71428571,5.666666667
194,9/4/18 16:55,9/4/18 16:59,0,104.131.75.86,100,244,1,9/4/18 16:59,R_3oTUKW5XJhdtxqF,NA,NA,NA,NA,40.67469788,-73.67259979,anonymous,EN,A2AU3Z0S49HJ2M,qGphJD,5,5,6,6,6,6,6,7,6,58,71,54,44,27,11,81,0,0,0,0,2,fue creada para apoyar a la gente de color negro,34,1,4,5,5,2,,49.42857143,6
195,9/4/18 16:56,9/4/18 16:59,0,67.191.210.46,100,172,1,9/4/18 16:59,R_8nOibu62rC707jX,NA,NA,NA,NA,33.54870605,-84.40239716,anonymous,EN,A1GS5CF02OYOV1,qGphJD,10,0,7,7,7,6,6,7,6,83,81,73,75,72,75,75,no,0,0,1,6,This survey is about preferences,25,1,7,7,7,1,,76.28571429,7
196,9/4/18 16:54,9/4/18 16:59,0,73.212.35.100,100,280,1,9/4/18 16:59,R_1HotJTB1LKJ9dlT,NA,NA,NA,NA,39.43699646,-76.78179932,anonymous,EN,A1EHN8QIKJKN46,qGphJD,5,5,7,7,7,7,7,7,3,15,15,15,0,0,10,10,Yes; Nike recently featured Colin Kaepernick in one of their ad campaigns and the right went a bit wild with it and started burning their gear because they're literal children,1,1,1,7,"Individuals ability to keep up with and retain info on current events, and whether it's changed their opinion of certain things",24,1,1,1,1,4,Extraordinarily liberal,9.285714286,7
197,9/4/18 16:56,9/4/18 16:59,0,71.82.73.120,100,170,1,9/4/18 16:59,R_2ZTBCqJczX6ymjp,NA,NA,NA,NA,42.45809937,-83.94680023,anonymous,EN,A2M47ONTL35B3A,qGphJD,0,10,4,4,4,3,3,2,1,0,0,0,0,0,0,0,"No, I'm not familiar with any recent news.",0,0,1,4,How we feel about Black Lives Matter compared to the new spokesperson for Nike?,60,2,1,1,1,3,,0,4
198,9/4/18 16:56,9/4/18 16:59,0,108.248.165.220,100,201,1,9/4/18 16:59,R_prqyP18jCOOw4ed,NA,NA,NA,NA,39.34959412,-120.8766022,anonymous,EN,A356795ET25HER,qGphJD,5,5,5,5,5,6,6,6,4,2,18,7,2,10,13,15,Colin Kapernick sponsoring,1,1,1,4,To see how we feel about Black Lives MAtter.,35,1,1,1,1,3,,9.571428571,5
199,9/4/18 16:57,9/4/18 16:59,0,104.240.176.127,100,123,1,9/4/18 16:59,R_334loJ36L37iEGX,NA,NA,NA,NA,39.30310059,-82.08280182,anonymous,EN,A1D4I1QYL9713I,qGphJD,2,8,4,4,4,7,7,7,7,89,89,90,9,2,57,94,no,0,0,0,4,I don't know,60,2,4,4,4,2,,61.42857143,4
200,9/4/18 16:57,9/4/18 16:59,0,71.58.211.108,100,139,1,9/4/18 16:59,R_1OH1L83aJjpIrcd,NA,NA,NA,NA,40.79750061,-77.90209961,anonymous,EN,AWK6B58ZHXNML,qGphJD,10,0,7,7,7,7,7,7,7,15,22,65,10,6,69,100,Kapernick news,1,1,1,7,People's views on nike's new spokesperson,21,1,3,3,5,3,,41,7
201,9/4/18 16:55,9/4/18 16:59,0,98.206.85.41,100,244,1,9/4/18 16:59,R_3383aMoenLTytgD,NA,NA,NA,NA,41.20230103,-85.86299896,anonymous,EN,A2JS70VVJQW2GR,qGphJD,0,10,4,4,4,5,5,5,5,60,60,50,50,50,40,50,yes,0,1,1,4,not sure,58,1,5,5,5,1,,51.42857143,4
202,9/4/18 16:57,9/4/18 16:59,0,71.230.120.52,100,117,1,9/4/18 16:59,R_2PaSdDVvxwXE3xT,NA,NA,NA,NA,39.95429993,-75.16570282,anonymous,EN,A3GAQNTZ1V1VO,qGphJD,0,10,2,1,1,4,4,4,2,21,38,43,35,38,22,21,"Yes, Nike made Colin Kaepernick the face of its """"Just Do It"""" Campaign.",1,1,1,6,This survey was designed to  test whether recent news about Nike sponsoring Colin Kaepernick made people like Nike more or less.,28,1,5,5,3,2,,31.14285714,1.333333333
203,9/4/18 16:55,9/4/18 16:59,0,24.72.230.126,100,285,1,9/4/18 16:59,R_0IcS9ZuhsleecZr,NA,NA,NA,NA,36.16799927,-86.78170013,anonymous,EN,A17CEQRZRIVVZ6,qGphJD,0,10,4,5,3,6,6,4,3,19,60,4,5,71,57,51,The ad campaign involving Colin Kapernick and the 2nd quarter earnings report,1,1,1,6,Association and perception correlating BLM with what Colin Kapernick has been speaking out about the past year along with the positive brand image with Nike.,29,1,3,2,4,3,,38.14285714,4
204,9/4/18 16:55,9/4/18 16:59,0,75.187.53.62,100,289,1,9/4/18 16:59,R_3WAcokHfqjRVZ5f,NA,NA,NA,NA,39.89280701,-82.95880127,anonymous,EN,A31X9CV1UWZV8Z,qGphJD,10,0,6,6,6,6,6,6,4,30,30,30,0,30,30,30,"Yes, I am familiar with the new campaign of Nike using Colin Kaepernick as the face of the campaign.",1,1,1,5,How people rate Nike based on whether or not they heard that he was the face of their new campaign.,35,2,2,1,3,3,,25.71428571,6
205,9/4/18 16:56,9/4/18 16:59,0,107.150.30.143,100,233,1,9/4/18 16:59,R_22DGCbjugtD33Lx,NA,NA,NA,NA,33.7480011,-84.38580322,anonymous,EN,AM3N9RCK24NX5,qGphJD,5,5,7,7,7,7,7,7,7,93,78,88,97,81,76,91,no,0,0,1,7,opinion,25,1,1,1,1,3,,86.28571429,7
206,9/4/18 16:55,9/4/18 16:59,0,158.48.6.139,100,297,1,9/4/18 16:59,R_427o7qu0JVZou77,NA,NA,NA,NA,39.9611969,-82.99880219,anonymous,EN,A2XE89KFI1DRPQ,qGphJD,10,0,7,7,7,5,5,5,6,68,65,69,69,70,72,69,Signing Kaepernick to deal,1,1,1,7,My politics,27,1,1,1,1,4,Communist,68.85714286,7
207,9/4/18 16:57,9/4/18 17:00,0,72.249.239.118,100,136,1,9/4/18 17:00,R_3M3RSiT8pbh2x2J,NA,NA,NA,NA,38.0809021,-108.2860031,anonymous,EN,AQXRHIMQ7UK7O,qGphJD,0,10,4,4,4,4,3,4,2,0,0,0,0,0,0,0,no,0,0,0,5,racial perceptions,35,2,4,3,5,2,,0,4
208,9/4/18 16:58,9/4/18 17:00,0,67.240.134.184,100,104,1,9/4/18 17:00,R_2V1Nmnr4e0VIIi7,NA,NA,NA,NA,42.98980713,-78.2220993,anonymous,EN,AK1GE19RT3PK6,qGphJD,10,0,7,7,7,4,4,4,4,50,50,0,0,0,0,0,no,0,0,1,4,About nike and black lives matter.,30,1,4,4,4,2,,14.28571429,7
209,9/4/18 16:57,9/4/18 17:00,0,174.54.213.239,100,174,1,9/4/18 17:00,R_1qXtMie4RmfaMZS,NA,NA,NA,NA,40.00520325,-76.32460022,anonymous,EN,A2UHBTBXR5K9ZU,qGphJD,5,5,7,7,7,5,6,5,3,29,41,8,8,20,10,30,People are burning their Nike stuff because of recent actions and comments by Kirpatrick,1,1,1,5,See how up to date I am on the news,28,2,2,2,2,3,,20.85714286,7
210,9/4/18 16:56,9/4/18 17:00,0,173.215.62.4,100,230,1,9/4/18 17:00,R_1NFxNcptbxTZcOO,NA,NA,NA,NA,40.73260498,-91.96440125,anonymous,EN,A3CA7SCTM4H9IO,qGphJD,0,10,4,4,4,4,4,4,4,29,28,29,28,27,27,27,do not know,0,0,1,4,opinions,40,2,4,4,4,2,,27.85714286,4
211,9/4/18 16:56,9/4/18 17:00,0,67.8.101.188,100,250,1,9/4/18 17:00,R_eGambBsZmtZJldv,NA,NA,NA,NA,28.68119812,-81.27629852,anonymous,EN,AK9XE112RZO6Q,qGphJD,0,10,5,5,5,4,4,4,1,0,0,0,0,0,0,0,none at all,0,0,0,4,thoughts on Nike and black lives matter,33,2,2,2,2,3,,0,5
212,9/4/18 16:58,9/4/18 17:00,0,152.35.188.10,100,131,1,9/4/18 17:00,R_eLnjEdf6YATYRuV,NA,NA,NA,NA,35.82040405,-78.67829895,anonymous,EN,A25XX59M869VPM,qGphJD,7,3,7,7,6,4,4,5,5,19,34,37,36,35,27,25,,0,0,1,5,BLM perception and opinion.,23,1,4,4,4,2,,30.42857143,6.666666667
213,9/4/18 16:54,9/4/18 17:00,0,45.16.252.99,100,366,1,9/4/18 17:00,R_XOphCTcyR7vovT3,NA,NA,NA,NA,33.09750366,-80.1753006,anonymous,EN,A110EKN2EUFLUL,qGphJD,0,10,2,2,2,4,4,4,4,0,0,0,0,0,0,0,No,0,0,0,5,"I don't know, but i'm assuming Nike has an affiliation with BLM.  But I think it should be """"ALL lives matter"""", and quit with the discrimination crap. ",46,2,4,4,4,2,,0,2
214,9/4/18 16:58,9/4/18 17:01,0,68.195.66.51,100,167,1,9/4/18 17:01,R_22R1B6PULHr8l96,NA,NA,NA,NA,40.87139893,-73.04250336,anonymous,EN,A2VQ3T52UMV4FM,qGphJD,0,10,2,2,2,6,6,6,6,70,72,27,25,27,53,53,Nike hired Kapernick for sponsorship,1,1,1,7,To see how much BLM is liked compared to the feelings about the recent Nike news,27,1,4,4,4,2,,46.71428571,2
215,9/4/18 16:54,9/4/18 17:01,0,216.164.255.42,100,391,1,9/4/18 17:01,R_2eUnC8WjiEBb7up,NA,NA,NA,NA,40.60620117,-75.47799683,anonymous,EN,A3BPX18U25K8HZ,qGphJD,0,10,6,6,6,5,6,6,5,53,67,63,83,75,85,86,yes about clothing,0,0,1,4,about blackians and nike,33,1,4,5,4,3,,73.14285714,6
216,9/4/18 16:56,9/4/18 17:01,0,172.58.136.203,100,260,1,9/4/18 17:01,R_2wLhKykVVMUYmO0,NA,NA,NA,NA,41.77420044,-87.71530151,anonymous,EN,A2EJRKPV542THE,qGphJD,5,5,7,7,7,7,7,7,7,17,86,88,4,1,8,94,Not really heard a little something,0,0,0,6,My opinion on blacks,39,2,1,4,4,3,,42.57142857,7
217,9/4/18 16:54,9/4/18 17:01,0,24.209.56.14,100,370,1,9/4/18 17:01,R_3rYuKV6E7M1rD51,NA,NA,NA,NA,41.40440369,-81.55639648,anonymous,EN,A196O7GQLD3S2J,qGphJD,1,9,6,6,6,5,5,5,4,30,64,55,24,24,25,37,when people used to get robbed for they nike jordans.,0,0,1,6,How africian americans identify with nike as a brand.,39,1,4,4,4,2,,37,6
218,9/4/18 16:57,9/4/18 17:01,0,47.222.178.221,100,245,1,9/4/18 17:01,R_Tjesu0VFDHLQpMJ,NA,NA,NA,NA,31.73010254,-94.47850037,anonymous,EN,A2XZ1603CBMWUE,qGphJD,0,10,3,3,3,2,2,2,1,2,3,3,3,1,3,4,Not familiar with any news,0,0,1,4,Not really sure.,34,1,5,5,3,2,,2.714285714,3
219,9/4/18 16:58,9/4/18 17:01,0,207.255.18.1,100,187,1,9/4/18 17:01,R_ujE9NfZlxByEEMx,NA,NA,NA,NA,40.51719666,-78.36620331,anonymous,EN,A10AVMDRAU2NN5,qGphJD,0,10,2,1,2,4,4,4,2,0,0,0,0,0,0,0,"No, don't follow",0,0,0,6,My feelings on BLM,51,1,6,6,6,1,,0,1.666666667
220,9/4/18 16:54,9/4/18 17:01,0,108.238.117.3,100,431,1,9/4/18 17:01,R_eguXolV0baJt2ox,NA,NA,NA,NA,39.01420593,-94.5951004,anonymous,EN,A1ZV49J2607A0U,qGphJD,5,5,7,7,7,6,5,6,5,4,19,9,1,5,3,7,Nike is giving Kaperneck a contract,1,1,1,5,I am not sure what Black Lives Matter has to do with Nike unless you are trying to determine if I am an African American respondent..,68,2,2,2,2,3,,6.857142857,7
221,9/4/18 16:58,9/4/18 17:01,0,71.174.215.187,100,194,1,9/4/18 17:01,R_2uCHrUpUz8sveH4,NA,NA,NA,NA,42.501297,-71.06890106,anonymous,EN,A3TGO6I43FNUSR,qGphJD,5,5,6,6,6,5,5,5,5,75,75,50,50,50,50,50,"Yes. I strongly support the current 30th anniversary campaign w/Kaepernick and others, but dislike Nike's production pipeline, including usage of child labor/sweatshops",1,1,1,6,"I think this survey was to test association between feelings towards BLM and Nike, but also if individuals who dislike BLM are even aware of Nike's usage of Kaepernick in the current campaign. ",36,2,2,1,5,3,,57.14285714,6
222,9/4/18 16:58,9/4/18 17:01,0,173.20.61.112,100,207,1,9/4/18 17:01,R_1lnMxCFns3JNsTt,NA,NA,NA,NA,30.44670105,-86.875,anonymous,EN,A2XH803LQTVROS,qGphJD,0,10,4,4,4,4,4,4,4,9,9,10,10,10,9,8,"I am, but only vaguely, which has nothing to do with why I don't care for Nike. I just am not athletic... at all... so I don't need their stuff.",0,0,0,4,if people realize the connection between BLM and the recent Nike drama?,32,2,3,3,3,3,,9.285714286,4
223,9/4/18 16:59,9/4/18 17:01,0,104.162.71.49,100,163,1,9/4/18 17:01,R_1r1tmXLvoEqRn7R,NA,NA,NA,NA,40.64059448,-74.01689911,anonymous,EN,A3TDA1NWHNQFE3,qGphJD,10,0,7,7,7,7,7,7,7,70,70,60,0,50,50,80,"They made Colin Kaepernick the face for their """"Just Do It"""" campaign",1,1,1,7,How we feel about Black Lives Matter in a branded sense,30,2,1,1,1,3,,54.28571429,7
224,9/4/18 16:54,9/4/18 17:02,0,99.117.185.41,100,457,1,9/4/18 17:02,R_1FQe5Rf4uT5n3Dl,NA,NA,NA,NA,28.67660522,-81.19909668,anonymous,EN,A36P1ZQ0GYF567,qGphJD,4,6,6,6,6,5,5,6,5,40,60,51,30,30,45,56,"When France criticized Serena Williams wearing a catsuit to be """"inappropriate"""" and decided to ban catsuits at next year's French Open. Nike responded to the incident by supporting Serena and calling her a superhero.",0,0,1,6,How we think about Black Lives Matter and how we react to the companies that support it.,30,2,4,4,4,2,,44.57142857,6
225,9/4/18 16:58,9/4/18 17:02,0,73.184.22.124,100,234,1,9/4/18 17:02,R_RDqCQfxptgPSThD,NA,NA,NA,NA,33.91879272,-84.06780243,anonymous,EN,240t9hrid,qGphJD,0,10,3,3,2,1,2,4,5,16,13,15,7,13,1,1,The Colin Kapernick scandal,1,1,1,6,How people feel about a brand given recent expressions,24,1,5,6,5,1,,9.428571429,2.666666667
226,9/4/18 16:58,9/4/18 17:02,0,129.219.21.3,100,280,1,9/4/18 17:02,R_BFUSyNkzEaq0XiV,NA,NA,NA,NA,33.41479492,-111.9093018,anonymous,EN,A3PVPPS63WBBNT,qGphJD,2,8,2,2,2,4,4,4,4,20,20,1,2,2,3,43,No recent news,0,0,1,4,This survey tested how knowledge of political movements affects consumers,24,2,3,3,3,2,,13,2
227,9/4/18 16:56,9/4/18 17:03,0,68.1.89.240,100,411,1,9/4/18 17:03,R_1i4CM6O7u549IEj,NA,NA,NA,NA,30.5019989,-87.36009979,anonymous,EN,AV0LIAO8E356J,qGphJD,2,8,6,6,6,6,7,6,6,50,70,50,10,10,40,75,Colin Kapernick will be a spokesperson for Nike (in an ad campaign).,1,1,1,6,"Possibly you are trying to determine my support for Black Lives Matter, but I'm not certain.",72,2,2,1,2,3,,43.57142857,6
228,9/4/18 16:58,9/4/18 17:03,0,71.153.244.54,100,283,1,9/4/18 17:03,R_3EHc4Sx9JxSgHGN,NA,NA,NA,NA,29.96069336,-95.74089813,anonymous,EN,AGDKM3CF6Q74J,qGphJD,1,9,4,4,4,4,4,4,4,1,10,10,1,1,1,8,Kapernick is the new face of Nike.,1,1,1,4,Knowledge of BLM and feelings towards it.,40,2,5,5,4,1,,4.571428571,4
229,9/4/18 17:01,9/4/18 17:03,0,73.61.20.37,100,112,1,9/4/18 17:03,R_3R8iM9G40GalolP,NA,NA,NA,NA,42.40629578,-71.05120087,anonymous,EN,A3QVZ4SZB79D8W,qGphJD,5,5,6,5,5,6,6,6,5,58,38,61,70,58,71,72,N/A,0,0,0,5,relationship between Nick and black life matters,26,1,5,5,4,2,,61.14285714,5.333333333
230,9/4/18 17:00,9/4/18 17:03,0,100.0.240.12,100,205,1,9/4/18 17:03,R_2uqeBrzUtbeMntF,NA,NA,NA,NA,42.42810059,-71.05460358,anonymous,EN,AX4QV62HBKJ34,qGphJD,2,8,6,6,6,4,4,4,6,19,20,19,19,20,19,20,I am not familiar with any news regarding Nike,0,0,0,5,To see if persons support the Black Lives Matter movement or if persons are more attached to Nike,55,1,4,4,4,2,,19.42857143,6
231,9/4/18 16:58,9/4/18 17:03,0,74.130.0.138,100,332,1,9/4/18 17:03,R_3fVvH3Geg4FZr7H,NA,NA,NA,NA,38.28129578,-85.84010315,anonymous,EN,A173XG3NZ7JPT7,qGphJD,5,5,5,5,5,5,5,5,7,95,95,95,95,80,95,95,Yes-they recently made Colin Kapernick the face of their new ad.,1,0,1,5,Whether we support NIKE's new ad containing Colin since he is the face of BLM.,41,2,1,1,1,3,,92.85714286,5
232,9/4/18 16:56,9/4/18 17:04,0,207.244.77.16,100,470,1,9/4/18 17:04,R_6fejFNC3yZVkNKF,NA,NA,NA,NA,38.77009583,-77.63210297,anonymous,EN,A2GZ5HUP0K932N,qGphJD,5,5,7,5,7,6,4,6,6,51,63,59,58,66,46,70,"I think I heard something about burning Nike clothes on the anniversary, but I'm not sure, I do not remember at all, also something about a controversy on social networks that includes Colin Kaepernick",1,1,1,4,I think he was evaluating our opinion on the movement against racism,30,1,2,3,2,3,,59,6.333333333
233,9/4/18 16:55,9/4/18 17:10,0,76.118.56.130,100,940,1,9/4/18 17:10,R_1liwqGn0cJ4gM8Z,NA,NA,NA,NA,41.86480713,-72.68190002,anonymous,EN,A8QTX0UZQYT2X,qGphJD,2,8,7,7,7,7,7,7,5,82,98,100,94,100,100,93,Colin Kaepernick,1,1,1,7,I think that this survey was to see how people feel about nike and Colin Kaepernick,25,1,7,6,6,1,,95.28571429,7
234,9/4/18 16:55,9/4/18 17:10,0,104.236.213.230,100,947,1,9/4/18 17:10,R_3QQu38Ey1jiLzUn,NA,NA,NA,NA,37.77490234,-122.4194031,anonymous,EN,A12RPNMBTNRQI2,qGphJD,4,6,5,5,5,6,6,6,5,15,16,14,16,16,15,33,none,0,0,1,5,about the knowledge of things,31,1,6,6,6,1,,17.85714286,5
235,9/4/18 16:56,9/4/18 17:11,0,23.121.76.86,100,923,1,9/4/18 17:11,R_1gUOFi5bFasimAI,NA,NA,NA,NA,42.73350525,-87.87319946,anonymous,EN,A1BDJJ3Z71CDKL,qGphJD,2,8,5,5,5,6,6,6,6,60,70,50,57,51,53,66,The signed Colin Kapernick to a new deal,1,1,1,6,To see if people associate Nike and it's products with the Black Lives Matter movement.,33,1,3,3,3,2,,58.14285714,5
236,9/4/18 16:58,9/4/18 17:12,0,71.163.182.248,100,803,1,9/4/18 17:12,R_1NCBXnXU7oNoGg2,NA,NA,NA,NA,39.05039978,-76.90550232,anonymous,EN,A1JTJUMFRK9RXS,qGphJD,2,8,6,5,5,5,5,6,5,80,70,53,10,70,70,83,Yes: Roger Federer and Nike ended their clothing deal.,0,0,1,5,I believe this survey is testing the relationship between a survey taker's preference for a brand and how the survey taker sees him/herself in relation to that brand.,29,1,2,2,3,3,,62.28571429,5.333333333
237,9/4/18 17:05,9/4/18 17:13,0,104.236.74.212,100,502,1,9/4/18 17:13,R_3qCZAx3PXiE92DG,NA,NA,NA,NA,40.72140503,-74.00520325,anonymous,EN,A16G4B27TOUYYB,qGphJD,8,2,7,7,7,7,7,7,6,100,98,98,98,95,93,92,nike sold 3 million on jerseys in nigeria,0,0,1,4,how caring are people in general with people of color,26,2,2,3,2,3,,96.28571429,7
238,9/4/18 16:58,9/4/18 17:20,0,75.111.239.251,100,1346,1,9/4/18 17:20,R_XjJTjRiqClqorSx,NA,NA,NA,NA,33.47210693,-101.9397964,anonymous,EN,A1O4W7F05T6HY0,qGphJD,2,8,3,4,3,7,7,7,7,54,51,53,53,53,56,54,Kolin kaperknick makes a deal with nike,1,1,1,6,What I thought about Nike and it's current state.,33,1,6,5,6,1,,53.42857143,3.333333333
239,9/4/18 17:15,9/4/18 17:20,0,208.58.104.140,100,303,1,9/4/18 17:20,R_2WvS917DKjbofwD,NA,NA,NA,NA,39.87510681,-75.3214035,anonymous,EN,A3ESF56NWG96KF,qGphJD,6,4,7,7,7,6,6,6,6,61,61,57,48,70,45,75,,0,0,1,7,"My feelings about the Black Lives Matter movement and my feelings about Nike, and how those feelings relate to each other.",63,1,2,2,2,3,,59.57142857,7
240,9/4/18 17:18,9/4/18 17:21,0,24.96.234.72,100,167,1,9/4/18 17:21,R_T7VjIM6yhF6Iv3b,NA,NA,NA,NA,28.02879333,-82.76889801,anonymous,EN,A2TKHXY755FAM,qGphJD,0,10,3,3,3,6,6,6,4,51,50,50,50,47,44,48,No I am not,0,0,0,4,How we feel about the organization Black Lives Matter.,43,2,6,6,6,1,,48.57142857,3
241,9/4/18 17:18,9/4/18 17:21,0,173.216.110.220,100,167,1,9/4/18 17:21,R_1lbos6GIcErTnfw,NA,NA,NA,NA,37.18269348,-94.28959656,anonymous,EN,AD7UB9OHVLMNK,qGphJD,0,10,1,1,1,3,3,3,1,1,1,1,1,1,1,1,a NFL player who led the teams to kneel during our National Anthem is now the spokesman for Nike,1,1,1,6,How we feel about Nike,43,2,7,7,7,1,,1,1
242,9/4/18 17:19,9/4/18 17:22,0,99.116.36.197,100,202,1,9/4/18 17:22,R_1igmf9FRIgvKMKO,NA,NA,NA,NA,30.35490417,-91.07679749,anonymous,EN,AMUJIJ706LC2B,qGphJD,0,10,6,5,5,7,7,7,7,70,85,85,40,40,50,100,No,0,0,1,5,Opinions about BLM,31,1,4,4,4,2,,67.14285714,5.333333333
243,9/4/18 17:18,9/4/18 17:22,0,99.64.87.195,100,245,1,9/4/18 17:22,R_ZCBSWYbPdc0v9ZL,NA,NA,NA,NA,34.02639771,-84.69979858,anonymous,EN,A1517L56OPXUPV,qGphJD,0,10,1,1,1,5,5,5,6,0,0,0,0,0,5,5,"Yes, I am familiar with the news that Nike has signed a deal with Colin Kaepernick to have him as the new face of Nike. ",1,1,1,7,"I think this survey was used to see how people felt regarding the relationship between Nike and Colin Kaepernick, in addition to how they favor Black Lives Matter ",31,2,6,1,5,1,,1.428571429,1
244,9/4/18 17:18,9/4/18 17:22,0,206.55.178.149,100,263,1,9/4/18 17:22,R_294gAxW8m5raW1b,NA,NA,NA,NA,44.9355011,-93.25050354,anonymous,EN,A7D9746FHWRIN,qGphJD,0,10,7,7,7,4,4,4,1,0,0,0,0,0,0,0,They're using Kapernick(?) as a spokesperson.,1,1,1,6,I don't know.,29,2,1,1,1,3,,0,7
245,9/4/18 17:18,9/4/18 17:23,0,172.251.210.184,100,267,1,9/4/18 17:23,R_1DAnUNaGjPWRGP6,NA,NA,NA,NA,33.53630066,-117.0438995,anonymous,EN,APODNGL4A7MWL,qGphJD,5,5,6,7,6,7,7,7,6,80,80,60,90,80,60,100,Colin Kaepernesky being named as the face of Nike,1,1,1,3,Individuals awareness of social movements relating to racial minorities,21,1,1,1,1,3,,78.57142857,6.333333333
246,9/4/18 17:18,9/4/18 17:23,0,66.168.224.37,100,332,1,9/4/18 17:23,R_1pF1G5tHZb4T21O,NA,NA,NA,NA,34.44360352,-86.93689728,anonymous,EN,A1M3PLZBB92ZTP,qGphJD,0,10,4,4,4,4,4,4,4,31,45,42,33,43,16,49,Their new spokesman is riling some. I'm not into it. Don't know much about him.,1,1,0,5,Attitude toward Nike.,56,2,5,5,5,1,,37,4
247,9/4/18 17:18,9/4/18 17:24,0,73.76.75.102,100,340,1,9/4/18 17:24,R_3Hp63cWxP4UfuNW,NA,NA,NA,NA,29.79870605,-95.41919708,anonymous,EN,A36BESDIEZBXOF,qGphJD,2,8,5,5,5,4,4,4,6,0,0,0,0,0,0,0,"Nike, as part of their 30th anniversary for the """"Just Do It"""" advertisement campaign, released promotional material featuring an image of former NFL quarterback, Colin Kaepernick, with text that said (paraphrased): """"Some people sacrificed everything to stand for what they believe in""""",1,1,1,5,The affect of Nike's selection of Colin Kaepernick as a spokesperson on projected sales and how that relates to a potential consumer's views of Black Lives Matter and social justice as a whole.,30,1,2,2,4,3,,0,5
248,9/4/18 17:11,9/4/18 17:21,0,201.242.170.185,94,622,0,9/4/18 17:26,R_BtsCyacN23XKmd3,NA,NA,NA,NA,NA,NA,anonymous,EN,A18J6MW220GN0G,qGphJD,5,5,5,5,6,5,5,6,4,71,61,51,70,56,67,50,NO,0,0,1,2,To valuate what we think about a company,21,2,4,5,4,1,,60.85714286,5.333333333
249,9/4/18 16:55,9/4/18 17:04,0,73.210.188.92,94,569,0,9/4/18 17:26,R_2bPF8Wqx4wGkVNT,NA,NA,NA,NA,NA,NA,anonymous,EN,A3P13IDJTC9297,qGphJD,5,5,7,7,7,4,4,4,4,31,32,24,17,4,3,5,there is a  boycott agaisnt nike because of the new ad with the quarter back that didnt stood up for the american anthem to protest agaisnt prejudice,1,1,1,5,I dont know but Im at the side of freedom and democracy. So Im at the side of Nike even though I dont care for sport attire.,52,2,1,1,1,3,,16.57142857,7
